8	-8.593756552298984
4	-12.642361668608672
8	-8.593756552298984
2	-14.654436818471394
24	7.936674578145084
4	-12.642361668608672
354	335.95143337986644
5	-11.63327959049008
2	-14.654436818471394
67	50.679004146059995
2	-14.654436818471394
10	-6.557093858481073
4	-12.642361668608672
3	-13.649411354459295
24	6.88735624968448
42	27.211009636762565
266	250.55929718532144
113	102.47014704488814
109	96.1648932489233
2	-14.654436818471394
101	85.01201449177425
5	-11.63327959049008
2	-14.654436818471394
14	-3.486459847439818
16	-0.396851664460776
4	-12.642361668608672
16	-0.396851664460776
27	11.097907447888609
11	-6.557093858481073
2	-14.654436818471394
123	115.32432539999164
3	-13.649411354459295
4	-12.642361668608672
9	-7.576462203405216
3	-13.649411354459295
10	-6.557093858481073
2	-14.654436818471394
9	-7.576462203405216
2	-14.654436818471394
2	-14.654436818471394
8	-8.593756552298984
2	-14.654436818471394
2	-14.654436818471394
2	-14.654436818471394
8	-8.593756552298984
236	220.749145604238
10	-6.557093858481073
10	-6.557093858481073
11	-5.5356430435809365
46	30.496892218379838
12	-4.512101232718512
4	-12.642361668608672
16	-0.396851664460776
20	3.752549742886778
9	-7.576462203405216
4	-12.642361668608672
8	-9.608985327489982
4	-12.642361668608672
57	37.134157822727914
2	-14.654436818471394
8	-8.593756552298984
11	-6.557093858481073
4	-12.642361668608672
73	58.75299735005103
27	11.097907447888609
3	-13.649411354459295
20	3.752549742886778
2	-14.654436818471394
20	3.752549742886778
5	-11.63327959049008
3	-13.649411354459295
15	-2.4587102563918055
114	96.1648932489233
4	-12.642361668608672
196	180.60413651767416
3	-13.649411354459295
9	-7.576462203405216
13	-3.486459847439818
4	-12.642361668608672
6	-10.62215690010618
2	-14.654436818471394
24	7.936674578145084
5	-11.63327959049008
20	3.752549742886778
14	-3.486459847439818
8	-8.593756552298984
2	-14.654436818471394
74	59.91714222984659
6	-10.62215690010618
2	-14.654436818471394
20	3.752549742886778
7	-9.608985327489982
80	66.95951217071611
46	31.597002673181056
220	201.81944008252677
8	-8.593756552298984
4	-12.642361668608672
2	-14.654436818471394
2	-14.654436818471394
70	55.276737692610155
6	-10.62215690010618
300	287.74456854585634
183	165.98321172042552
9	-7.576462203405216
15	-1.4288437748865181
160	146.20662252741462
20	1.6735446685549284
7	-10.62215690010618
308	287.74456854585634
151	129.8563918719473
28	12.156108901077403
2	-14.654436818471394
42	25.032356952284704
10	-6.557093858481073
4	-12.642361668608672
20	2.7119666409744916
4	-12.642361668608672
4	-12.642361668608672
124	108.8559298846319
16	-1.4288437748865181
2	-14.654436818471394
80	65.7788740778762
201	194.13879750178316
20	3.752549742886778
20	3.752549742886778
8	-8.593756552298984
8	-8.593756552298984
15	-1.4288437748865181
32	15.34421747071541
118	98.67746135025983
10	-6.557093858481073
23	6.88735624968448
16	-1.4288437748865181
16	-0.396851664460776
4	-12.642361668608672
4	-12.642361668608672
20	3.752549742886778
4	-12.642361668608672
182	167.42621416499298
2	-14.654436818471394
76	57.59155664198117
6	-10.62215690010618
373	365.12637491100475
9	-7.576462203405216
2	-14.654436818471394
114	102.47014704488814
20	2.7119666409744916
2	-14.654436818471394
10	-6.557093858481073
73	59.91714222984659
187	165.98321172042552
484	480.46768915469266
4	-12.642361668608672
2	-14.654436818471394
7	-9.608985327489982
20	3.752549742886778
11	-5.5356430435809365
5	-11.63327959049008
2	-14.654436818471394
2	-14.654436818471394
2	-14.654436818471394
2	-14.654436818471394
3	-13.649411354459295
10	-6.557093858481073
12	-4.512101232718512
2	-14.654436818471394
67	51.82448001933791
10	-6.557093858481073
2	-14.654436818471394
8	-8.593756552298984
20	3.752549742886778
6	-10.62215690010618
354	346.17673861551185
12	-4.512101232718512
2	-14.654436818471394
2	-14.654436818471394
4	-12.642361668608672
8	-8.593756552298984
74	58.75299735005103
2	-14.654436818471394
16	-0.396851664460776
286	280.44516883528
129	112.72691696143963
2	-14.654436818471394
20	3.752549742886778
27	10.041940846316841
12	-4.512101232718512
12	-4.512101232718512
139	117.93529739056746
17	0.6372748675687383
8	-8.593756552298984
2	-14.654436818471394
2	-14.654436818471394
2	-14.654436818471394
11	-5.5356430435809365
6	-10.62215690010618
3	-13.649411354459295
2	-14.654436818471394
22	5.840235448127096
2	-14.654436818471394
6	-10.62215690010618
8	-8.593756552298984
14	-3.486459847439818
6	-10.62215690010618
10	-6.557093858481073
57	40.48612568382302
2	-14.654436818471394
6	-10.62215690010618
30	12.156108901077403
15	-2.4587102563918055
2	-14.654436818471394
4	-12.642361668608672
136	120.55997533363936
2	-14.654436818471394
468	480.46768915469266
2	-14.654436818471394
2	-14.654436818471394
2	-14.654436818471394
6	-10.62215690010618
2	-14.654436818471394
23	6.88735624968448
6	-10.62215690010618
2	-14.654436818471394
40	22.86315615298562
2	-14.654436818471394
466	461.8979156799643
34	17.480972859406382
4	-12.642361668608672
8	-8.593756552298984
11	-5.5356430435809365
453	454.14582241198167
8	-8.593756552298984
2	-14.654436818471394
3	-13.649411354459295
3	-13.649411354459295
8	-8.593756552298984
9	-7.576462203405216
8	-8.593756552298984
4	-12.642361668608672
2	-14.654436818471394
4	-12.642361668608672
4	-12.642361668608672
160	142.06866787548475
